ID X Y Arenoso Desgrasante_Gris Desgrasante_Tiesto Funza_Cuarzo_Abundante Funza_Cuarzo_Fino Guatavita_Desgrasante_Tiesto Tipo_Indeterminado Laminar_Duro Montalvo_Negro_sobre_Rojo Mosquera_Roca_Triturada Mosquera_Rojo_Inciso NA Pubenza_Policromo Pubenza_Rojo_Bañado Raquira Roca_Triturada Suta_Arenoso Tunjuelo_Laminar Valle_De_Tenza_Gris Vidriado Zipaquira_Desgrasante_Tiesto Zipaquira_Rojo_Sobre_Crema Total_Ceramica Copa Cuenco Figurina Forma_Indeterminada Jarra Mucura Ofrendatario Olla Olla_cuenco Paila Pesa_de_red Plato Volante_de_Huso Colonia Colonial_total_ponderado Herrera Herrera_ponderado Herrera_Foraneo Herrera_Foraneo_ponderado Herrera_total_ponderado Periodo_Indeterminado Tardio Tardio_ponderado Tardio_Foraneo Tardio_Foraneo_ponderado Tardio_total_ponderado Temprano Temprano_ponderado Temprano_Foraneo Temprano_Foraneo_ponderado Temprano_total_ponderado Vidriado4 Copa_Herrera Copa_Herrera_Foraneo Copa_NA Copa_Tardio Copa_Tardio_Foraneo Copa_Temprano Cuenco_Colonia Cuenco_Herrera Cuenco_Herrera_Foraneo Cuenco_Indeterminado Cuenco_NA Cuenco_Tardio Cuenco_Tardio_Foraneo Cuenco_Temprano Cuenco_Temprano_Foraneo Cuenco_Vidriado Figurina_Herrera Figurina_Tardio Figurina_Temprano Indeterminado_Colonia Indeterminado_Herrera Indeterminado_Tardio Indeterminado_Tardio_Foraneo Indeterminado_Temprano Indeterminado_Temprano_Foraneo Jarra_Herrera Jarra_Tardio Jarra_Tardio_Foraneo Jarra_Temprano Mucura_Herrera Mucura_Tardio Mucura_Temprano Ofrendatario_Herrera Olla_Colonia Olla_cuenco_Temprano Olla_Herrera Olla_Herrera_Foraneo Olla_Indeterminado Olla_NA Olla_Tardio Olla_Tardio_Foraneo Olla_Temprano Olla_Temprano_Foraneo Olla_Vidriado Paila_Temprano Pesa_de_red_Temprano Plato_Herrera Plato_Tardio Plato_Temprano Plato_Temprano_Foraneo Plato_Vidriado Volante_de_Huso_Herrera Volante_de_Huso_Tardio Decorado No_decorado Colonia_Decorado Colonia_No_decorado Herrera_Decorado Herrera_Foraneo_Decorado Herrera_Foraneo_No_decorado Herrera_No_decorado Indeterminado_Decorado Indeterminado_No_decorado Tardio_Decorado Tardio_Foraneo_Decorado Tardio_Foraneo_No_decorado Tardio_No_decorado Temprano_Decorado Temprano_Foraneo_Decorado Temprano_Foraneo_No_decorado Temprano_No_decorado Vidriado_Decorado Vidriado_No_decorado
87.E3 977070.5878 997337.1721 0 1 0 6 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 1 12 0 1 0 0 0 0 0 11 0 0 0 0 0 0 0 5 0.008333333 0 0 0.008333333 0 1 0.001666667 0 0 0.001666667 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 6 0 0
88.I7 977069.5314 997308.0849 0 0 0 2 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 12 0 11 0 0 0 0 0 1 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 0 0 0 0 0 0 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 9 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 3 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0
95.I4 977055.9464 997304.6406 0 4 0 2 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0 12 0 8 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0.01 0 0 0.01 0 4 0.006666667 0 0 0.006666667 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 6 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 5 7 0 0 5 0 0 1 0 0 0 0 0 4 0 0 0 2 0 0
98.D1 977020.5845 997388.6007 0 2 0 2 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 2 0 12 2 5 0 0 0 0 0 5 0 0 0 0 0 0 0 8 0.013333333 0 0 0.013333333 0 2 0.003333333 0 0 0.003333333 2 0.0025 0 0 0.0025 0 2 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 6 6 0 0 4 0 0 4 0 0 2 0 0 0 0 0 0 2 0 0
98.E7 977009.3888 997383.7478 0 2 0 2 0 2 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 12 0 8 0 0 0 2 0 2 0 0 0 0 0 0 0 6 0.01 0 0 0.01 0 4 0.006666667 0 0 0.006666667 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 0 0 2 0 0 4 0 0 0 0 0 4 0 0 0 2 0 0
101.I6 977027.8031 997318.2542 0 1 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 11 0 6 0 0 0 0 0 5 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 0 1 0.001666667 0 0 0.001666667 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0 5 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0
11.C14 977168.9079 997398.0705 0 3 0 4 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 11 0 9 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 3 0.005 0 0 0.005 4 0.005 0 0 0.005 0 0 0 0 0 0 0 0 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4 7 0 0 1 0 0 3 0 0 1 0 0 2 2 0 0 2 0 0
11.D14 977169.0563 997396.0409 0 2 0 2 1 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 11 0 9 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0.01 0 0 0.01 0 2 0.003333333 0 0 0.003333333 3 0.00375 0 0 0.00375 0 0 0 0 0 0 0 0 4 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 0 0 4 0 0 2 0 0 2 0 0 0 2 0 0 1 0 0
14.F1 977215.0825 997496.9637 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 11 0 5 0 2 0 0 0 4 0 0 0 0 0 0 0 11 0.018333333 0 0 0.018333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 0 0 2 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
15.G9 977210.3071 997470.9663 0 0 0 0 0 0 0 0 0 5 6 0 0 0 0 0 0 0 0 0 0 0 11 0 8 0 0 0 0 0 0 0 0 0 3 0 0 0 11 0.018333333 0 0 0.018333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 11 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15.H1 977226.364 997472.8876 0 4 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 11 0 6 0 0 0 0 0 5 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 4 0.006666667 0 0 0.006666667 3 0.00375 0 0 0.00375 0 0 0 0 0 0 0 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 7 4 0 0 3 0 0 1 0 0 2 0 0 2 2 0 0 1 0 0
15.I5 977219.0752 997469.0292 0 0 0 2 0 2 0 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 11 0 8 0 0 0 0 0 3 0 0 0 0 0 0 0 7 0.011666667 0 0 0.011666667 0 2 0.003333333 0 0 0.003333333 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 5 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 7 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0
15.J8 977213.6872 997465.6714 0 2 0 0 0 0 0 0 0 7 2 0 0 0 0 0 0 0 0 0 0 0 11 0 7 0 0 1 0 0 2 0 0 0 1 0 0 0 9 0.015 0 0 0.015 0 2 0.003333333 0 0 0.003333333 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 6 5 0 0 6 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0
20.B9 977038.0798 997417.6686 0 5 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 11 0 5 0 0 0 0 0 5 0 0 0 1 0 0 0 2 0.003333333 0 0 0.003333333 0 5 0.008333333 0 0 0.008333333 3 0.00375 0 0 0.00375 1 0 0 0 0 0 0 0 2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 1 0 0 0 11 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 3 0 1
25.C7 977202.4877 997435.9595 0 2 0 5 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 11 0 8 0 1 0 0 0 2 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 2 0.003333333 0 0 0.003333333 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 2 0 0 0 2 0 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0 1 0 0 3 0 0 1 0 0 1 3 0 0 2 0 0
29.C4 977169.2703 997510.2106 0 0 0 9 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0.003333333 0 0 0.003333333 9 0.01125 0 0 0.01125 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 9 0 0
34.G9 977186.0256 997403.0526 0 0 0 9 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0.003333333 0 0 0.003333333 0 0 0 0 0 0 9 0.01125 0 0 0.01125 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 9 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 7 0 0
36.A7 977138.5161 997527.2902 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 4 0 0 2 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0.01375 0 0 0.01375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
36.H1 977153.6336 997516.5833 0 3 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 6 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 7 0.00875 0 0 0.00875 0 0 0 0 1 0 0 0 0 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 7 0 0
38.A1 977159.8814 997491.307 0 4 0 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 1 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0.01 0 0 0.01 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 5 0 0
38.F10 977144.8425 997477.2716 0 5 0 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 11 0 3 0 0 1 0 0 7 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 5 0.008333333 0 0 0.008333333 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 1 0 0 0 0 0 5 0 0 0 5 0 0
4.O1 977190.4201 997525.6336 0 2 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 9 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0.003333333 0 0 0.003333333 9 0.01125 0 0 0.01125 0 0 0 0 0 0 0 0 0 0 0 0 1 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 9 0 0
4.Q4 977185.6206 997527.1183 0 6 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0.015 0 0 0.015 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 2 0 0
43.I9 977114.3514 997525.3774 0 4 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0.008333333 0 0 0.008333333 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 6 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 6 0 0
44.A9 977115.2359 997521.446 0 9 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 7 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0.015 0 0 0.015 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 0 0 0 0 5 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 2 0 0
44.E1 977132.7695 997517.5507 0 9 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 1 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0.015 0 0 0.015 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 2 0 0
44.G5 977126.0072 997511.7038 0 7 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0.015 0 0 0.015 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 2 0 0
45.D7 977125.4367 997497.141 0 6 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 0 4 0 0 1 0 0 6 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 6 0.01 0 0 0.01 4 0.005 0 0 0.005 0 0 0 0 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 1 0 0 0 0 0 0 0 0 6 0 0 0 4 0 0
46.C5 977133.7336 997480.6741 0 1 0 5 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 2 11 0 7 0 0 1 0 0 3 0 0 0 0 0 0 0 5 0.008333333 0 0 0.008333333 0 1 0.001666667 0 0 0.001666667 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 4 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 5 0 0
46.G1 977143.429 997474.8749 0 7 0 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 0 0 0 1 0 8 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 8 0.013333333 0 0 0.013333333 2 0.0025 0 0 0.0025 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 1 0 0 0 0 0 8 0 0 0 2 0 0
47.E5 977144.3272 997438.0023 0 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 3 11 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0.018333333 0 0 0.018333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 0 0 8 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
48.E7 977096.8499 997529.2281 0 3 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 2 11 0 8 0 0 0 0 0 3 0 0 0 0 0 0 0 8 0.013333333 0 0 0.013333333 0 3 0.005 0 0 0.005 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 8 0 0 0 0 0 3 0 0 0 0 0 0
48.J1 977110.9448 997522.4541 0 9 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 0 6 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 9 0.015 0 0 0.015 1 0.00125 0 0 0.00125 0 0 0 0 0 0 0 0 1 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 1 0 0 0 0 0 0 0 0 9 0 0 0 1 0 0
49.D5 977105.0848 997512.7175 0 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 1 0.00125 0 0 0.00125 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 1 0 0
4A.A3 977197.4541 997510.6782 0 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 4 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0.01 0 0 0.01 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 5 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 5 0 0
50.G3 977115.2829 997488.4558 0 4 0 4 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 11 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 4 0.006666667 2 0.003333333 0.01 4 0.005 0 0 0.005 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 1 0 0 0 0 0 0 0 2 4 0 0 0 4 0 0
51.B9 977106.009 997475.8703 0 4 0 5 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 11 0 8 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 4 0.006666667 1 0.001666667 0.008333333 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 0 0 0 0 3 1 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 0 0 0 1 0 0 0 1 0 4 0 0 0 5 0 0
51.J9 977109.8838 997460.367 0 4 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 11 0 7 0 0 0 0 0 4 0 0 0 0 0 0 0 3 0.005 0 0 0.005 0 4 0.006666667 0 0 0.006666667 4 0.005 0 0 0.005 0 0 0 0 0 0 0 0 3 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 9 0 0 2 0 0 1 0 0 0 0 0 4 0 0 0 4 0 0
53.G7 977122.0063 997428.2815 0 0 0 6 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 11 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0.008333333 0 0 0.008333333 0 0 0 0 0 0 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 6 0 0
55.F8 977129.2464 997390.9994 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 5 11 0 8 0 2 0 0 0 1 0 0 0 0 0 0 0 8 0.013333333 0 0 0.013333333 0 0 0 0 0 0 3 0.00375 0 0 0.00375 0 0 0 0 0 0 0 0 6 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 3 0 0
57.I5 977088.1333 997498.1887 0 5 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 2 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0.008333333 0 0 0.008333333 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 6 0 0
61.F10 977096.3008 997423.9633 0 3 0 1 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 3 11 0 8 0 0 0 0 0 3 0 0 0 0 0 0 0 7 0.011666667 0 0 0.011666667 0 3 0.005 0 0 0.005 1 0.00125 0 0 0.00125 0 0 0 0 0 0 0 0 6 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 4 7 0 0 4 0 0 3 0 0 0 0 0 3 0 0 0 1 0 0
65.H1 977075.9928 997497.2023 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0.01375 0 0 0.01375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
67.A3 977078.3487 997470.9926 0 0 0 5 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 11 0 8 0 0 0 0 0 3 0 0 0 0 0 0 0 6 0.01 0 0 0.01 0 0 0 0 0 0 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 6 5 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
