ID_original Tipo_de_rasgo ID_resumido Grupo X Y Forma Total_ceramica Total_liticos Total_macrorestos Total_oro Total_fauna Total_volantes
73.43.3.9.2 Deposito 73.43 1 977103.235 997344.8609 Oval 3 5 0 0 0 0
73.46A.6.22 Negativo 73.46A 1 977100.3758 997350.1698 Oval 0 0 0 0 0 0
73.47.5.19 Indefinido 73.47 1 977099.4539 997347.837 Irregular 0 2 0 0 0 0
73.49.3.9 Deposito 73.49 1 977104.9082 997339.7475 Oval 16 8 0 0 0 0
73.50.3.9 Deposito 73.5 1 977104.1972 997339.7281 Oval 12 2 0 0 0 0
73.51.5.19 Indefinido 73.51 1 977103.4588 997340.3477 Irregular 0 1 0 0 0 0
73.52.3.13 Deposito 73.52 1 977102.4734 997340.5323 NA 0 1 0 0 0 0
73.54.3.13 Deposito 73.54 1 977099.9685 997337.7189 NA 2 0 0 0 0 0
73.54A.3.9 Deposito 73.54A 1 977100.497 997338.5206 Oval 15 10 0 0 0 0
73.54B.3.8 Deposito 73.54B 1 977101.0909 997337.7601 Circular 5 6 0 0 0 0
73.55.5.15 Indefinido 73.55 1 977098.8179 997338.4877 Circular 0 1 0 0 0 0
73.56.3.12 Deposito 73.56 1 977098.9946 997336.6807 Irregular 5 1 0 0 0 1
73.57.3.8 Deposito 73.57 1 977101.2391 997336.1147 Circular 0 1 0 0 0 0
73.58.3.8 Deposito 73.58 1 977102.4228 997335.5251 Circular 0 7 0 0 0 0
73A.1.3.5.16 Indefinido 73A.1.3 1 977110.9456 997334.2375 Oval 0 0 0 0 0 0
73A.2.3.13 Deposito 73A.2 1 977110.8731 997335.5943 NA 0 0 0 0 0 0
73A.9.3.9.3 Deposito 73A.9 1 977107.7811 997334.4921 Oval 61 13 7 0 21 0
74.12.3.9 Deposito 74.12 2 977044.249 997508.7732 Oval 0 8 0 0 0 0
74.16.5.15 Indefinido 74.16 2 977044.8093 997521.3583 Circular 0 0 0 0 0 0
74.19.3.9 Deposito 74.19 2 977035.6314 997516.3515 Oval 0 1 0 0 0 0
74.19A.6.21 Negativo 74.19A 2 977036.6297 997516.1619 Circular 0 0 0 0 0 0
74.21.5.15 Indefinido 74.21 2 977044.1835 997517.578 Circular 0 1 0 0 0 0
74.26.6.21 Negativo 74.26 2 977039.4294 997506.8916 Circular 0 0 0 0 0 0
74.28.3.8 Deposito 74.28 2 977036.9988 997520.5457 Circular 0 0 0 0 0 0
74.29.3.8 Deposito 74.29 2 977042.2751 997505.1228 Circular 0 0 0 0 0 0
74.3.3.13 Deposito 74.3 2 977048.9943 997517.5457 NA 0 1 0 0 0 0
74.30.3.8 Deposito 74.3 2 977043.9289 997512.4449 Circular 0 0 0 0 0 0
74.6.5.15 Indefinido 74.6 2 977047.3074 997517.5492 Circular 0 1 0 0 0 0
74.8.3.8 Deposito 74.8 2 977041.6413 997514.4103 Circular 0 0 0 0 0 0
75.2.3.8 Deposito 75.2 2 977054.3628 997493.3031 Circular 0 1 0 0 1 0
75.20.3.9 Deposito 75.2 2 977042.9449 997494.7879 Oval 2 1 0 0 0 0
75.23.3.12 Deposito 75.23 2 977041.5306 997493.793 Irregular 10 5 0 0 1 0
75.29.6.21 Negativo 75.29 2 977048.0499 997493.6405 Circular 0 0 0 0 0 0
75.30.5.16 Indefinido 75.3 2 977051.9471 997487.8648 Oval 0 1 0 0 0 0
75.31.3.8 Deposito 75.31 2 977046.6621 997501.4522 Circular 4 4 0 0 0 0
75.32.3.8 Deposito 75.32 2 977046.5163 997498.8815 Circular 0 2 9 0 1 0
75.33.5.16 Indefinido 75.33 2 977053.1535 997502.4649 Oval 0 0 0 0 0 0
75.34.5.19 Indefinido 75.34 2 977042.8013 997501.7261 Irregular 0 1 0 0 0 0
75.35.5.19 Indefinido 75.35 2 977056.2857 997491.451 Irregular 8 1 0 0 0 0
75.36.5.15 Indefinido 75.36 2 977041.7731 997501.1912 Circular 0 0 0 0 0 0
75.37.3.12 Deposito 75.37 2 977041.2233 997501.7548 Irregular 0 1 0 0 0 0
75.38.6.22 Negativo 75.38 2 977039.9545 997500.7912 Oval 0 0 0 0 0 0
75.39.5.15 Indefinido 75.39 2 977048.0987 997499.6502 Circular 0 0 0 0 0 0
75.4.3.8 Deposito 75.4 2 977051.9145 997493.5338 Circular 11 7 0 0 1 2
75.40.5.15 Indefinido 75.4 2 977046.1254 997499.9595 Circular 1 1 0 0 0 0
75.41.6.21 Negativo 75.41 2 977046.8227 997489.6592 Circular 0 0 0 0 0 0
75.5.3.8 Deposito 75.5 2 977054.025 997489.3255 Circular 16 9 0 0 2 0
75.6.3.8 Deposito 75.6 2 977048.4144 997503.0327 Circular 19 18 0 0 0 0
75.7.5.16 Indefinido 75.7 2 977051.6282 997491.9332 Oval 6 4 0 0 0 0
75.8.5.15 Indefinido 75.8 2 977049.3023 997492.2487 Circular 8 4 0 0 0 0
76.10.5.15 Indefinido 76.1 2 977051.9942 997479.3609 Circular 0 1 0 0 0 0
76.11.5.15 Indefinido 76.11 2 977053.956 997484.6659 Circular 0 0 0 0 0 0
76.13.3.8 Deposito 76.13 2 977052.889 997482.255 Circular 4 1 0 0 0 0
76.15.3.8 Deposito 76.15 2 977047.0836 997476.0722 Circular 0 1 0 0 0 0
76.19.3.8 Deposito 76.19 2 977047.6275 997479.7586 Circular 0 1 0 0 0 0
76.25.3.9 Deposito 76.25 2 977050.5868 997479.1078 Oval 8 18 0 0 0 1
76.26.3.9.1 Deposito 76.26 2 977049.9975 997476.4355 Oval 10 9 0 0 0 0
76.29.3.9 Deposito 76.29 2 977053.7197 997475.4832 Oval 0 6 0 0 0 0
76.30.3.8 Deposito 76.3 2 977053.3317 997477.442 Circular 4 2 0 0 0 0
76.35.3.13 Deposito 76.35 2 977056.9986 997485.5386 NA 0 1 0 0 0 0
76.37.3.9 Deposito 76.37 2 977044.9631 997477.5329 Oval 6 6 0 0 1 0
76.39.5.15 Indefinido 76.39 2 977049.6377 997469.4079 Circular 0 0 0 0 0 0
76.40.5.15 Indefinido 76.4 2 977051.271 997468.3162 Circular 0 0 0 0 0 0
76.41.5.15 Indefinido 76.41 2 977053.194 997467.3798 Circular 0 0 0 0 0 0
76.42.5.19 Indefinido 76.42 2 977051.3063 997470.6369 Irregular 0 0 0 0 0 0
76.43.5.15 Indefinido 76.43 2 977054.4604 997472.7106 Circular 0 0 0 0 0 0
77.1.6.24 Negativo 77.1 2 977049.8806 997462.6159 Irregular 4 1 0 0 0 0
77.13.6.20 Negativo 77.13 2 977054.9309 997452.558 Rectangular 2 0 0 0 0 0
77.16.5.15 Indefinido 77.16 2 977056.7071 997457.9485 Circular 0 0 0 0 0 0
77.18.5.15 Indefinido 77.18 2 977064.1351 997457.5632 Circular 0 0 0 0 0 0
77.4.6.22 Negativo 77.4 2 977060.1824 997460.1455 Oval 0 0 0 0 0 0
77.8.5.15 Indefinido 77.8 2 977052.0668 997452.8398 Circular 0 1 0 0 0 0
77.9.6.22 Negativo 77.9 2 977063.4058 997465.8992 Oval 0 0 0 0 0 0
78.14.6.24 Negativo 78.14 2 977058.231 997438.5018 Irregular 0 0 0 0 0 0
78.17.5.15 Indefinido 78.17 2 977056.8895 997431.5226 Circular 0 0 0 0 0 0
78.5.5.15 Indefinido 78.5 2 977070.1879 997429.2847 Circular 0 0 0 0 0 0
78.6A.5.15 Indefinido 78.6A 2 977069.1889 997428.8719 Circular 0 0 0 0 0 0
78.6C.5.15 Indefinido 78.6C 2 977068.0401 997429.1559 Circular 0 0 0 0 0 0
78.7.5.19 Indefinido 78.7 2 977065.8417 997437.7184 Irregular 0 0 0 0 0 0
78.9.3.8 Deposito 78.9 2 977064.8502 997430.1191 Circular 12 13 0 0 0 0
79.15.3.9 Deposito 79.15 1 977066.5572 997409.5941 Oval 0 5 0 0 0 0
79.19.3.9.2 Deposito 79.19 2 977073.8613 997421.4428 Oval 0 10 0 0 0 0
79.20.3.9 Deposito 79.2 1 977067.1941 997409.4132 Oval 0 2 0 0 0 0
79.22.5.16 Indefinido 79.22 1 977062.7329 997408.3426 Oval 0 0 0 0 0 0
79.24.5.19 Indefinido 79.24 1 977062.9176 997418.7403 Irregular 0 0 0 0 0 0
79.26.6.21 Negativo 79.26 1 977066.4021 997419.3114 Circular 0 0 0 0 0 0
79.28.6.24 Negativo 79.28 1 977066.5685 997419.6069 Irregular 0 0 0 0 0 0
79.3.3.9 Deposito 79.3 1 977061.764 997413.6705 Oval 0 16 0 0 174 0
79.9.3.12 Deposito 79.9 1 977067.2243 997412.7876 Irregular 0 2 0 0 0 0
79.A1.3.13 Deposito 79.A1 2 977059.9527 997422.7104 NA 0 0 0 0 0 0
80.1.3.12 Deposito 80.1 1 977079.1199 997404.438 Irregular 6 9 0 0 0 0
80.12.3.12 Deposito 80.12 1 977077.5083 997403.3721 Irregular 0 0 0 0 0 0
80.13.3.8 Deposito 80.13 1 977078.1285 997402.0531 Circular 0 0 0 0 0 0
80.16.5.18 Indefinido 80.16 1 977069.4045 997399.9773 Cuadrangular 10 1 0 0 0 0
80.17.3.12 Deposito 80.17 1 977080.455 997399.0054 Irregular 0 1 0 0 0 0
80.2.5.16 Indefinido 80.2 1 977073.8262 997408.8482 Oval 0 1 0 0 0 0
80.21.5.18 Indefinido 80.21 1 977062.7095 997393.6362 Cuadrangular 0 1 0 0 0 0
80.28.5.16 Indefinido 80.28 1 977061.3313 997401.3106 Oval 20 4 0 0 0 0
80.29.5.18 Indefinido 80.29 1 977071.9325 997408.0136 Cuadrangular 2 1 0 0 0 0
80.3.5.15 Indefinido 80.3 1 977075.3131 997406.075 Circular 0 1 0 0 0 0
80.32.6.22 Negativo 80.32 1 977070.1742 997392.7949 Oval 0 0 0 0 0 0
80.4.3.8.2 Deposito 80.4 1 977069.2 997406.024 Circular 22 8 0 0 0 1
80.5.5.19 Indefinido 80.5 1 977068.4822 997403.9566 Irregular 12 1 0 0 0 0
80.6.5.19 Indefinido 80.6 1 977068.2839 997402.4704 Irregular 0 1 0 0 0 0
80.9.5.19 Indefinido 80.9 1 977059.7608 997405.0773 Irregular 6 0 0 0 0 0
81.10.5.15 Indefinido 81.1 1 977080.4635 997375.1345 Circular 0 1 0 0 0 0
81.11.5.15 Indefinido 81.11 1 977082.4167 997374.9278 Circular 0 1 0 0 0 0
81.15.6.24 Negativo 81.15 1 977084.4451 997380.6037 Irregular 0 0 0 0 0 0
81.17.6.24 Negativo 81.17 1 977076.1657 997384.3394 Irregular 0 0 0 0 0 0
81.2.6.22 Negativo 81.2 1 977073.5896 997387.8897 Oval 0 0 0 0 0 0
81.4.5.19 Indefinido 81.4 1 977071.8305 997385.0692 Irregular 0 0 0 0 0 0
81.6.5.15 Indefinido 81.6 1 977074.8457 997379.1975 Circular 0 0 0 0 0 0
81.8.3.8 Deposito 81.8 1 977073.1591 997370.1534 Circular 0 3 0 0 0 0
81.9.5.15 Indefinido 81.9 1 977079.5007 997374.2716 Circular 0 5 0 0 0 0
82.16.3.8 Deposito 82.16 1 977081.5711 997360.3173 Circular 0 0 0 0 0 0
82.20.5.15 Indefinido 82.2 1 977086.3605 997353.9224 Circular 0 0 0 0 0 0
82.23.6.21 Negativo 82.23 1 977085.1557 997350.4985 Circular 0 0 0 0 0 0
82.27.6.24 Negativo 82.27 1 977080.1251 997358.0316 Irregular 0 0 0 0 0 0
82.31.5.16 Indefinido 82.31 1 977084.4785 997350.1472 Oval 0 0 0 0 0 0
82.35.5.14 Indefinido 82.35 1 977085.633 997362.0355 Rectangular 0 0 0 0 0 0
82.44.5.19 Indefinido 82.44 1 977075.1998 997354.0432 Irregular 0 1 0 0 0 0
82.46.3.12 Deposito 82.46 1 977071.6144 997363.8709 Irregular 0 2 0 0 0 0
82.51.3.12 Deposito 82.51 1 977071.4282 997366.4032 Irregular 0 1 0 0 0 0
83.10.5.15 Indefinido 83.1 1 977093.246 997339.5517 Circular 0 3 0 0 0 0
83.12.6.24 Negativo 83.12 1 977091.3652 997342.741 Irregular 0 0 0 0 0 0
83.15.5.19 Indefinido 83.15 1 977090.6098 997349.4535 Irregular 0 0 0 0 0 0
83.20.3.7 Deposito 83.2 1 977087.4494 997349.9735 Rectangular 0 0 0 0 0 0
83.24.5.16 Indefinido 83.24 1 977089.6749 997345.3718 Oval 0 1 0 0 0 0
83.29.3.8 Deposito 83.29 1 977092.9116 997331.5159 Circular 3 0 0 0 0 0
83.30.3.12 Deposito 83.3 1 977089.7088 997336.4476 Irregular 0 0 0 0 0 0
83.31.5.15 Indefinido 83.31 1 977090.7311 997332.0904 Circular 0 0 0 0 0 0
83.41.5.16 Indefinido 83.41 1 977084.3301 997344.9737 Oval 0 0 0 0 0 0
83.55.5.15 Indefinido 83.55 1 977081.779 997340.8002 Circular 0 0 0 0 0 0
83.56.5.19 Indefinido 83.56 1 977076.1623 997338.8094 Irregular 0 0 0 0 0 0
83.7.3.8 Deposito 83.7 1 977092.2412 997343.5522 Circular 4 4 0 0 0 0
84.1.5.19 Indefinido 84.1 1 977050.3367 997386.1351 Irregular 3 3 1 0 0 0
84.10.5.15 Indefinido 84.1 1 977059.7069 997390.1399 Circular 0 0 0 0 0 0
84.11.5.15 Indefinido 84.11 1 977056.4988 997389.6938 Circular 0 0 0 0 0 0
84.13.5.18 Indefinido 84.13 1 977050.9522 997389.9737 Cuadrangular 1 5 0 0 0 0
84.14.5.15 Indefinido 84.14 1 977046.1176 997387.3171 Circular 0 0 0 0 0 0
84.15.3.12 Deposito 84.15 1 977043.1348 997391.1512 Irregular 13 11 0 0 0 0
84.15A.5.18 Indefinido 84.15A 1 977042.4159 997390.3851 Cuadrangular 0 1 0 0 0 0
84.15B.5.19 Indefinido 84.15B 1 977043.1879 997391.9624 Irregular 0 1 0 0 0 0
84.16.5.15 Indefinido 84.16 1 977046.6284 997393.2975 Circular 0 4 0 0 0 0
84.17.5.15 Indefinido 84.17 1 977055.8364 997395.1372 Circular 1 1 0 0 0 0
84.19.5.19 Indefinido 84.19 1 977058.3012 997395.3322 Irregular 1 0 0 0 0 0
84.2.5.19 Indefinido 84.2 1 977049.834 997401.8094 Irregular 3 2 14 0 0 0
84.31.5.18 Indefinido 84.31 1 977055.8529 997401.0951 Cuadrangular 2 2 0 0 0 0
84.32.5.15 Indefinido 84.32 1 977057.8593 997404.1661 Circular 0 3 0 0 0 0
84.34.5.14 Indefinido 84.34 1 977047.415 997389.2713 Rectangular 0 0 0 0 0 0
84.4.5.18 Indefinido 84.4 1 977053.2989 997383.9538 Cuadrangular 4 2 0 0 0 0
85.16.3.13 Deposito 85.16 1 977051.5736 997364.1963 NA 0 1 0 0 0 0
85.5.5.15 Indefinido 85.5 1 977063.3684 997381.8565 Circular 0 0 0 0 0 0
85.8.3.8 Deposito 85.8 1 977050.754 997376.6372 Circular 3 2 1 0 0 0
86.14.5.19 Indefinido 86.14 1 977051.6676 997355.0837 Irregular 0 0 0 0 0 0
86.18.5.19 Indefinido 86.18 1 977062.7337 997356.9619 Irregular 0 1 0 0 0 0
86.22.6.21 Negativo 86.22 1 977058.8716 997352.8805 Circular 0 0 0 0 0 0
86.23.5.15 Indefinido 86.23 1 977070.7191 997355.2821 Circular 0 0 0 0 0 0
86.25.5.15 Indefinido 86.25 1 977061.1362 997353.1557 Circular 0 1 0 0 0 0
86.27.5.15 Indefinido 86.27 1 977062.3888 997350.9935 Circular 0 0 0 0 0 0
86.28.5.15 Indefinido 86.28 1 977059.1547 997345.4177 Circular 0 1 0 0 0 0
86.29.3.8 Deposito 86.29 1 977068.5094 997352.8582 Circular 0 1 0 0 0 0
86.30.3.8 Deposito 86.3 1 977064.1897 997351.1269 Circular 2 1 0 0 0 0
86.4.5.16 Indefinido 86.4 1 977056.4636 997360.074 Oval 1 1 0 0 0 0
86.40.5.15 Indefinido 86.4 1 977053.2622 997350.0621 Circular 0 1 0 0 0 0
86.41.3.12 Deposito 86.41 1 977066.9901 997348.6771 Irregular 3 14 0 0 0 0
86.43.3.13 Deposito 86.43 1 977061.0441 997359.7335 NA 0 1 0 0 0 0
86.46.5.15 Indefinido 86.46 1 977066.5737 997355.0936 Circular 0 1 0 0 0 0
86.5.5.19 Indefinido 86.5 1 977061.6782 997358.1518 Irregular 0 1 0 0 1 0
86.6.6.22 Negativo 86.6 1 977068.2816 997360.9218 Oval 0 0 0 0 0 0
86.7.5.15 Indefinido 86.7 1 977059.675 997357.6456 Circular 1 1 0 0 0 0
86.8.5.15 Indefinido 86.8 1 977059.2083 997357.5428 Circular 1 0 0 0 0 0
86.9.5.15 Indefinido 86.9 1 977058.61 997357.4077 Circular 0 0 0 0 0 0
87.1.3.12 Deposito 87.1 1 977070.6495 997344.6953 Irregular 0 0 0 0 0 0
87.17.5.16 Indefinido 87.17 1 977065.3046 997329.2676 Oval 8 2 0 0 0 0
87.2.3.11 Deposito 87.2 1 977067.5591 997345.4883 Cuadrangular 2 2 0 0 0 0
87.22.5.15 Indefinido 87.22 1 977062.6768 997327.9501 Circular 2 10 0 0 0 0
87.27.3.8 Deposito 87.27 1 977059.3791 997327.3836 Circular 0 1 0 0 0 0
87.28.3.8 Deposito 87.28 1 977058.5826 997327.7852 Circular 0 1 0 0 0 0
87.29.3.8 Deposito 87.29 1 977057.3327 997327.8451 Circular 1 0 0 0 0 0
87.3.3.12 Deposito 87.3 1 977060.1256 997343.4362 Irregular 45 11 0 0 0 0
87.32.3.11 Deposito 87.32 1 977070.3934 997343.7545 Cuadrangular 2 1 0 0 0 1
87.34.5.16 Indefinido 87.34 1 977070.1793 997342.334 Oval 2 0 0 0 0 0
87.35.3.12 Deposito 87.35 1 977064.0893 997339.8436 Irregular 1 1 0 0 0 0
87.36.3.9.2 Deposito 87.36 1 977071.306 997337.744 Oval 37 25 0 0 0 0
87.4.6.21 Negativo 87.4 1 977057.2932 997331.6119 Circular 0 2 0 0 0 0
87.40.3.13 Deposito 87.4 1 977064.9 997337.2077 NA 0 2 0 0 0 0
87.5.3.11 Deposito 87.5 1 977058.7339 997340.5593 Cuadrangular 2 1 0 0 1 0
88.10.3.8 Deposito 88.1 1 977071.4468 997325.9138 Circular 9 1 0 0 3 0
88.11.3.8 Deposito 88.11 1 977071.9207 997324.9161 Circular 2 1 0 0 1 0
88.12.6.24 Negativo 88.12 1 977067.3094 997311.7397 Irregular 0 0 0 0 0 0
88.13.3.11 Deposito 88.13 1 977066.4968 997311.2215 Cuadrangular 0 1 0 0 0 0
88.14.5.19 Indefinido 88.14 1 977062.5151 997317.2294 Irregular 0 0 0 0 0 0
88.15.6.22 Negativo 88.15 1 977076.811 997308.5228 Oval 0 0 0 0 0 0
88.17.6.24 Negativo 88.17 1 977065.017 997315.1523 Irregular 0 0 0 0 0 0
88.18.5.15 Indefinido 88.18 1 977069.1508 997325.0846 Circular 0 1 0 0 0 0
88.2.5.14 Indefinido 88.2 1 977075.9094 997323.5249 Rectangular 0 1 0 0 0 0
88.23.6.21 Negativo 88.23 1 977071.9314 997310.7061 Circular 0 0 0 0 0 0
88.26.3.8 Deposito 88.26 1 977059.2223 997321.9925 Circular 4 8 0 0 0 2
88.27.5.15 Indefinido 88.27 1 977059.1498 997323.0979 Circular 0 1 0 0 0 0
88.5.3.8 Deposito 88.5 1 977063.9739 997309.6716 Circular 4 0 0 0 0 0
88.6.6.21 Negativo 88.6 1 977064.5054 997308.2921 Circular 0 0 0 0 0 0
88.7.5.16 Indefinido 88.7 1 977063.8061 997321.2576 Oval 1 0 0 0 0 0
88A.1.3.9 Deposito 88A.1 1 977086.7482 997312.8966 Oval 16 1 0 0 0 0
89A.12.6.21 Negativo 89A.12 1 977088.1141 997301.0831 Circular 0 0 0 0 0 0
89A.14.5.15 Indefinido 89A.14 1 977084.0969 997303.6983 Circular 0 0 0 0 0 0
89A.15.5.15 Indefinido 89A.15 1 977087.9028 997304.6717 Circular 0 1 0 0 0 0
89A.9.3.9 Deposito 89A.9 1 977088.7806 997302.235 Oval 0 3 0 0 0 0
90.13.5.15 Indefinido 90.13 1 977032.0698 997411.2145 Circular 0 1 0 0 0 0
90.6.5.15 Indefinido 90.6 1 977033.8059 997403.8018 Circular 0 0 0 0 0 0
90A.1.3.8 Deposito 90A.1 1 977033.124 997421.2641 Circular 0 2 0 0 4 0
91.1.3.8 Deposito 91.1 1 977042.665 997385.9673 Circular 0 0 0 0 0 0
91.11.5.19 Indefinido 91.11 1 977028.7296 997385.304 Irregular 0 1 0 0 0 0
91.13.6.20 Negativo 91.13 1 977023.9166 997389.7649 Rectangular 0 0 0 0 0 0
91.14.6.20 Negativo 91.14 1 977023.5982 997392.2988 Rectangular 0 0 0 0 0 0
91.15.5.15 Indefinido 91.15 1 977028.0399 997396.9169 Circular 0 0 0 0 0 0
91.17.6.21 Negativo 91.17 1 977030.8687 997394.8321 Circular 0 0 0 0 0 0
91.19.5.16.1 Indefinido 91.19 1 977035.9215 997396.4705 Oval 0 1 0 0 0 0
91.3.5.18 Indefinido 91.3 1 977038.2056 997382.2419 Cuadrangular 0 1 0 0 0 0
91.4.6.22 Negativo 91.4 1 977036.7053 997379.5005 Oval 0 0 0 0 0 0
92.1.6.24 Negativo 92.1 1 977037.83 997360.8444 Irregular 0 0 0 0 0 0
92.10C.5.19 Indefinido 92.10C 1 977040.0407 997375.0795 Irregular 0 0 0 0 0 0
92.13.5.14 Indefinido 92.13 1 977037.9472 997374.8359 Rectangular 0 1 0 0 2 0
92.16.3.8 Deposito 92.16 1 977036.1714 997378.5596 Circular 0 1 0 0 0 0
92.4.3.12 Deposito 92.4 1 977027.8089 997367.3752 Irregular 0 4 0 0 0 0
92.8.5.16 Indefinido 92.8 1 977034.7272 997369.2372 Oval 0 1 0 0 0 0
92.9.5.14 Indefinido 92.9 1 977042.1541 997369.9837 Rectangular 0 1 0 0 0 0
93.10.6.21 Negativo 93.1 1 977044.0542 997351.1658 Circular 0 0 0 0 0 0
93.11.5.19 Indefinido 93.11 1 977043.3958 997349.8514 Irregular 0 0 0 0 0 0
93.12.6.21 Negativo 93.12 1 977041.3301 997349.429 Circular 0 0 0 0 0 0
93.13.5.15 Indefinido 93.13 1 977039.4755 997348.2517 Circular 0 1 0 0 0 0
93.22.3.7 Deposito 93.22 1 977038.6039 997341.9159 Rectangular 0 4 0 0 0 0
93.23.5.16 Indefinido 93.23 1 977037.6517 997340.0924 Oval 0 0 0 0 0 0
93.24.5.15 Indefinido 93.24 1 977035.7425 997341.4722 Circular 0 2 0 0 0 0
93.3.6.21 Negativo 93.3 1 977049.0721 997349.8888 Circular 0 0 0 0 0 0
93.5.5.15 Indefinido 93.5 1 977045.2561 997352.0685 Circular 0 1 0 0 9 0
93.6.5.19 Indefinido 93.6 1 977048.8493 997347.1867 Irregular 0 11 0 0 1 0
93.8.5.15 Indefinido 93.8 1 977044.7449 997348.5193 Circular 0 0 0 0 0 0
94.11.3.12 Deposito 94.11 1 977052.5325 997323.8724 Irregular 0 1 0 0 0 0
94.14.5.15 Indefinido 94.14 1 977050.9603 997327.8918 Circular 0 0 0 0 0 0
94.20.5.15 Indefinido 94.2 1 977047.4998 997331.3955 Circular 0 0 0 0 0 0
94.21.28.29.5.19.2 Indefinido 94.21.28.29 1 977047.2167 997324.4103 Irregular 0 3 0 0 0 0
94.30.5.15 Indefinido 94.3 1 977045.9083 997329.6974 Circular 0 0 0 0 0 0
94.35.3.7 Deposito 94.35 1 977044.3076 997327.5514 Rectangular 0 1 0 0 0 0
94.38A.6.23 Negativo 94.38A 1 977044.8175 997320.7564 Cuadrangular 2 1 0 0 0 0
94.39.5.16 Indefinido 94.39 1 977044.1949 997319.7231 Oval 4 1 0 0 0 0
94.4.3.8 Deposito 94.4 1 977053.6736 997327.4041 Circular 20 2 0 0 0 0
94.44.3.12 Deposito 94.44 1 977039.0572 997336.1128 Irregular 36 5 0 0 0 0
94.45.5.15 Indefinido 94.45 1 977036.4066 997336.9202 Circular 0 0 0 0 0 0
94.48.3.9 Deposito 94.48 1 977040.4301 997325.8769 Oval 4 6 0 0 0 0
94.52.3.11 Deposito 94.52 1 977040.3512 997321.2538 Cuadrangular 1 2 0 0 0 0
94.54.3.9 Deposito 94.54 1 977037.382 997329.5013 Oval 1 1 0 0 0 0
95.10.5.19 Indefinido 95.1 1 977044.4747 997319.1494 Irregular 0 0 0 0 0 0
95.11.6.21 Negativo 95.11 1 977043.9076 997318.7252 Circular 0 0 0 0 0 0
95.17.3.8 Deposito 95.17 1 977058.521 997318.1307 Circular 7 1 0 0 0 0
95.23.5.14 Indefinido 95.23 1 977042.8233 997312.3345 Rectangular 0 2 0 0 0 0
95.27.6.24 Negativo 95.27 1 977054.5726 997313.3987 Irregular 0 0 0 0 0 0
95.28.5.14 Indefinido 95.28 1 977052.614 997312.7198 Rectangular 0 0 0 0 0 0
95.29.5.14 Indefinido 95.29 1 977051.3483 997311.9928 Rectangular 0 0 0 0 0 0
95.31.5.16 Indefinido 95.31 1 977050.4954 997312.7641 Oval 0 0 0 0 0 0
95.39.3.13 Deposito 95.39 1 977043.316 997307.5319 NA 0 1 0 0 0 0
95.47.3.13 Deposito 95.47 1 977044.9781 997304.0038 NA 0 0 0 0 0 0
95.50.5.16 Indefinido 95.5 1 977059.7495 997313.0662 Oval 0 0 0 0 0 0
96.6.6.21 Negativo 96.6 1 977058.0818 997295.6642 Circular 0 0 0 0 0 0
96.7.6.21 Negativo 96.7 1 977051.4767 997292.9836 Circular 0 0 0 0 0 0
96.8.3.8 Deposito 96.8 1 977054.0217 997296.2152 Circular 0 1 0 0 0 0
97.1.6.22 Negativo 97.1 1 977015.8847 997397.1767 Oval 0 0 0 0 0 0
97.4.3.13 Deposito 97.4 1 977008.609 997398.5702 NA 0 2 0 0 0 0
97.5.6.22 Negativo 97.5 1 977009.9118 997406.0555 Oval 0 0 0 0 0 0
98.12.3.12 Deposito 98.12 1 977018.9116 997383.436 Irregular 0 0 0 0 0 0
98.21.5.19 Indefinido 98.21 1 977021.6176 997376.954 Irregular 0 0 0 0 0 0
98.24.6.22 Negativo 98.24 1 977001.4804 997389.0285 Oval 0 0 0 0 0 0
98.3.6.21 Negativo 98.3 1 977015.6409 997390.8474 Circular 0 0 0 0 0 0
98.6.5.14 Indefinido 98.6 1 977009.2732 997384.9008 Rectangular 0 0 0 0 0 0
99.10.6.24 Negativo 99.1 1 977020.119 997368.944 Irregular 0 0 0 0 0 0
99.11.5.18 Indefinido 99.11 1 977020.223 997365.5454 Cuadrangular 0 1 0 0 0 0
99.14.6.21 Negativo 99.14 1 977019.7146 997370.5279 Circular 0 0 0 0 0 0
99.15.6.21 Negativo 99.15 1 977013.495 997360.679 Circular 0 0 0 0 0 0
99.16.6.22 Negativo 99.16 1 977014.4401 997371.009 Oval 0 0 0 0 0 0
99.3.6.20 Negativo 99.3 1 977023.5695 997369.5601 Rectangular 0 0 0 0 0 0
99.4.5.15.1 Indefinido 99.4 1 977022.5388 997368.3582 Circular 0 1 0 0 0 0
99.7.3.8 Deposito 99.7 1 977011.3951 997357.8851 Circular 0 1 0 0 0 0
99.8.3.9 Deposito 99.8 1 977012.3708 997364.6892 Oval 0 1 0 0 0 0
A20A.9.3.9.2 Deposito A20A.9 1 977036.3851 997424.3528 Oval 0 0 0 0 0 0
A90A.4.5.19 Indefinido A90A.4 1 977033.3555 997423.3144 Irregular 0 0 0 0 0 0
