Corte Cuadricula Nivel Tipos_Ceramicos Diametro Forma
72 E3 2 Desgrasante_Gris NA Olla
72 A3 2 Zipaquira_Rojo_Sobre_Crema 22 Cuenco
72 A3 2 Funza_Cuarzo_Abundante 10 Olla
72 G2 3 Mosquera_Roca_Triturada 10 Cuenco
72 C6 3 Desgrasante_Gris 20 Olla
72 D5 2 Mosquera_Roca_Triturada 18 Cuenco
72 D5 3 Desgrasante_Gris NA Olla
72 E7 2 Mosquera_Roca_Triturada 28 Cuenco
72 E3 2 Tunjuelo_Laminar NA Olla
72 E3 2 Desgrasante_Gris NA Olla
72 A3 2 Zipaquira_Rojo_Sobre_Crema 22 Cuenco
72 A3 2 Funza_Cuarzo_Abundante 10 Olla
72 F5 15 Mosquera_Roca_Triturada 26 Cuenco
72 G7 15 Mosquera_Roca_Triturada 12 Cuenco
72 H5 15 Mosquera_Roca_Triturada 32 Cuenco
72 I2 15 Mosquera_Roca_Triturada 18 Cuenco
72 I3 15 Tunjuelo_Laminar NA Cuenco
72 J4 15 Mosquera_Roca_Triturada 22 Cuenco
72 J4 15 Mosquera_Roca_Triturada 20 Cuenco
73 A6 15 Mosquera_Roca_Triturada 20 Cuenco
73 A6 2 Desgrasante_Gris NA Olla
73 A2 3 Mosquera_Rojo_Inciso 12 Olla
73 A2 3 Mosquera_Roca_Triturada 16 Cuenco
73 A2 3 Mosquera_Roca_Triturada 18 Cuenco
73 A2 2 Mosquera_Roca_Triturada 17 Olla
73 J1 3 Mosquera_Roca_Triturada 18 Cuenco
73 J1 3 Mosquera_Roca_Triturada 16 Cuenco
73 I7 3 Desgrasante_Gris 20 Cuenco
73 I7 2 Funza_Cuarzo_Abundante NA Olla
73 I3 2 Funza_Cuarzo_Abundante 14 Olla
73 H5 5 Funza_Cuarzo_Abundante 13 Cuenco
73 H5 3 Funza_Cuarzo_Abundante NA Olla
73 H5 3 Mosquera_Rojo_Inciso NA Cuenco
73 H5 2 Funza_Cuarzo_Abundante 21 Olla
73 H5 2 Funza_Cuarzo_Abundante 26 Olla
73 H1 3 Funza_Cuarzo_Abundante 8 Olla
73 H1 3 Funza_Cuarzo_Abundante 15 Olla
73 H1 3 Funza_Cuarzo_Abundante 7 Cuenco
73 H1 3 Funza_Cuarzo_Abundante NA Olla
73 H1 2 Funza_Cuarzo_Abundante 9 Olla
73 H1 2 Funza_Cuarzo_Abundante 20 Olla
73 H1 2 Funza_Cuarzo_Abundante NA Olla
73 H1 2 Funza_Cuarzo_Abundante 18 Olla
73 H1 2 Mosquera_Roca_Triturada NA Olla
73 G7 5 Funza_Cuarzo_Abundante 9 Olla
73 G3 3 Mosquera_Roca_Triturada 17 Cuenco
73 G3 2 Funza_Cuarzo_Abundante NA Olla
73 F5 5 Mosquera_Roca_Triturada 10 Cuenco
73 F5 3 Funza_Cuarzo_Abundante 17 Cuenco
73 F1 3 Funza_Cuarzo_Abundante 11 Cuenco
73 F1 2 Funza_Cuarzo_Abundante NA Olla
73 E7 3 Mosquera_Roca_Triturada NA Cuenco
73 E3 5 Mosquera_Roca_Triturada 10 Olla
73 E3 2 Mosquera_Rojo_Inciso 19 Olla
73 D5 5 Mosquera_Roca_Triturada 14 Cuenco
73 D5 5 Mosquera_Roca_Triturada 15 Cuenco
73 D5 3 Funza_Cuarzo_Abundante 13 Olla
73 D5 3 Funza_Cuarzo_Abundante NA Cuenco
73 C3 3 Funza_Cuarzo_Abundante 16 Cuenco
73 C3 3 Mosquera_Rojo_Inciso 16 Cuenco
73 B5 3 Mosquera_Roca_Triturada 14 Cuenco
73 B5 3 Mosquera_Roca_Triturada 16 Cuenco
73 B4 2 Mosquera_Roca_Triturada 22 Cuenco
73 A3 3 Mosquera_Rojo_Inciso NA Cuenco
73 A3 3 Mosquera_Rojo_Inciso 18 Cuenco
73 A3 3 Mosquera_Roca_Triturada NA Cuenco
73 A3 3 Mosquera_Roca_Triturada 20 Cuenco
73 A3 3 Mosquera_Roca_Triturada 16 Cuenco
73 I6 3 Funza_Cuarzo_Abundante 16 Cuenco
73 I6 3 Funza_Cuarzo_Abundante NA Olla
73 I6 3 Mosquera_Roca_Triturada 15 Cuenco
73 I6 2 Mosquera_Rojo_Inciso 14 Olla
73 I2 3 Mosquera_Roca_Triturada 13 Cuenco
73 I2 3 Mosquera_Roca_Triturada 19 Cuenco
73 I2 2 Funza_Cuarzo_Abundante 15 Olla
73 I2 2 Funza_Cuarzo_Abundante NA Olla
73 F4 3 Funza_Cuarzo_Abundante 14 Olla
73 E6 5 Mosquera_Roca_Triturada 5 Cuenco
73 E6 5 Mosquera_Roca_Triturada 31 Cuenco
73 E6 2 Funza_Cuarzo_Abundante 13 Olla
73 E6 2 Funza_Cuarzo_Abundante NA Olla
73 B4 15 Funza_Cuarzo_Abundante 12 Olla
73 B4 3 Mosquera_Roca_Triturada NA Cuenco
73 A6 2 Funza_Cuarzo_Abundante NA Olla
73 B4 15 Mosquera_Roca_Triturada 20 Cuenco
73 B5 15 Mosquera_Roca_Triturada 22 Cuenco
73 J1 2 Desgrasante_Gris NA Cuenco
73 I3 2 Funza_Cuarzo_Abundante NA Cuenco
73 I3 2 Funza_Cuarzo_Abundante 17 Cuenco
73 H1 2 Funza_Cuarzo_Abundante 12 Cuenco
73 H1 2 Zipaquira_Desgrasante_Tiesto 18 Cuenco
73 H1 2 Mosquera_Rojo_Inciso 29 Cuenco
73 B1 2 Funza_Cuarzo_Abundante 22 Cuenco
73 F4 2 Funza_Cuarzo_Abundante NA Cuenco
73 E6 15 Funza_Cuarzo_Abundante NA Cuenco
73 E6 15 Mosquera_Roca_Triturada 14 Cuenco
73 G3 2 Mosquera_Roca_Triturada NA Cuenco
73 G7 2 Mosquera_Roca_Triturada NA Cuenco
73 H1 2 Mosquera_Roca_Triturada 14 Cuenco
73 H1 2 Mosquera_Roca_Triturada 14 Cuenco
73 H1 2 Mosquera_Roca_Triturada 35 Cuenco
73 H5 2 Mosquera_Roca_Triturada 10 Cuenco
73 H5 2 Mosquera_Roca_Triturada 14 Cuenco
73 H5 15 Mosquera_Roca_Triturada 11 Cuenco
73 I3 2 Mosquera_Roca_Triturada 12 Cuenco
73 I2 15 Mosquera_Roca_Triturada 16 Cuenco
73 I2 15 Mosquera_Roca_Triturada 20 Cuenco
73 I6 15 Mosquera_Roca_Triturada 20 Cuenco
73 I6 2 Mosquera_Roca_Triturada NA Cuenco
73 I6 2 Mosquera_Roca_Triturada NA Cuenco
73 J1 2 Mosquera_Roca_Triturada 24 Cuenco
73 J5 2 Mosquera_Roca_Triturada NA Cuenco
74 A1 2 Mosquera_Rojo_Inciso 32 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 32 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 20 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 26 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 32 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 32 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 20 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 26 Cuenco
74 A4 2 Desgrasante_Gris 30 Cuenco
74 A4 2 Funza_Cuarzo_Abundante 30 Cuenco
74 A4 2 Desgrasante_Gris 30 Cuenco
74 A4 2 Funza_Cuarzo_Abundante 30 Cuenco
74 A8 2 Mosquera_Roca_Triturada 22 Cuenco
74 A8 2 Mosquera_Roca_Triturada 22 Cuenco
74 D3 2 Zipaquira_Desgrasante_Tiesto 36 Cuenco
74 D3 2 Mosquera_Roca_Triturada 28 Cuenco
74 D3 2 Zipaquira_Desgrasante_Tiesto 36 Cuenco
74 D3 2 Mosquera_Roca_Triturada 28 Cuenco
74 D7 2 Mosquera_Roca_Triturada 22 Cuenco
74 D7 2 Mosquera_Roca_Triturada 22 Cuenco
74 F2 2 Desgrasante_Gris 32 Cuenco
74 F2 2 Desgrasante_Gris 32 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 24 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 14 Cuenco
74 F6 2 Mosquera_Roca_Triturada 18 Cuenco
74 F6 2 Mosquera_Roca_Triturada 26 Cuenco
74 F6 2 Mosquera_Roca_Triturada 28 Cuenco
74 F6 2 Mosquera_Roca_Triturada 18 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 22 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 24 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 14 Cuenco
74 F6 2 Mosquera_Roca_Triturada 18 Cuenco
74 F6 2 Mosquera_Roca_Triturada 26 Cuenco
74 B6 15 Mosquera_Roca_Triturada 28 Cuenco
74 B7 15 Funza_Cuarzo_Abundante 28 Cuenco
74 D7 15 Funza_Cuarzo_Abundante 28 Cuenco
74 B2 2 Mosquera_Rojo_Inciso 16 Cuenco
74 B7 2 Funza_Cuarzo_Abundante NA Cuenco
74 B3 2 Funza_Cuarzo_Abundante 10 Cuenco
74 F6 2 Mosquera_Roca_Triturada 28 Cuenco
74 F6 2 Mosquera_Roca_Triturada 18 Cuenco
74 F6 15 Funza_Cuarzo_Abundante NA Cuenco
74 F6 15 Funza_Cuarzo_Abundante NA Cuenco
74 I8 2 Desgrasante_Gris NA Olla
74 I8 2 Funza_Cuarzo_Abundante NA Olla
74 F6 3 Funza_Cuarzo_Abundante 22 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 20 Olla
74 F6 15 Funza_Cuarzo_Abundante 14 Olla
74 F6 15 Mosquera_Roca_Triturada 22 Olla
74 A8 2 Funza_Cuarzo_Abundante 10 Olla
74 A4 2 Roca_Triturada 16 Olla
74 A4 2 Mosquera_Roca_Triturada 36 Olla
74 I1 15 Funza_Cuarzo_Abundante 10 Jarra
74 I1 2 Funza_Cuarzo_Abundante 26 Olla
74 I1 2 Funza_Cuarzo_Abundante 22 Olla
74 G5 2 Guatavita_Desgrasante_Tiesto 26 Cuenco
74 G5 2 Funza_Cuarzo_Abundante 22 Cuenco
74 G5 2 Guatavita_Desgrasante_Tiesto 26 Cuenco
74 D7 3 Mosquera_Rojo_Inciso 22 Cuenco
74 D7 3 Mosquera_Roca_Triturada 20 Cuenco
74 D7 2 Funza_Cuarzo_Abundante 44 Olla
74 G5 2 Funza_Cuarzo_Abundante 22 Cuenco
74 D7 2 Mosquera_Roca_Triturada 36 Olla
74 B7 15 Mosquera_Rojo_Inciso 24 Olla
74 C5 3 Mosquera_Rojo_Inciso 40 Cuenco
74 C5 3 Mosquera_Rojo_Inciso 24 Cuenco
74 C5 3 Mosquera_Rojo_Inciso 42 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 24 Olla
74 A1 2 Funza_Cuarzo_Abundante 12 Olla
74 H7 15 Desgrasante_Gris 26 Olla
74 H7 15 Desgrasante_Gris 26 Olla
74 H7 15 Desgrasante_Gris 8 Olla
74 H7 3 Tunjuelo_Laminar 10 Olla
74 H7 3 Funza_Cuarzo_Abundante 18 Olla
74 H7 3 Funza_Cuarzo_Abundante 8 Olla
74 H7 3 Funza_Cuarzo_Abundante 14 Olla
74 H7 3 Funza_Cuarzo_Abundante 20 Olla
74 H3 2 Mosquera_Roca_Triturada 16 Cuenco
74 H3 2 Funza_Cuarzo_Abundante 18 Olla
74 E5 3 Funza_Cuarzo_Abundante 18 Olla
74 E5 2 Mosquera_Roca_Triturada 14 Cuenco
74 E1 2 Guatavita_Desgrasante_Tiesto 18 Olla
74 J6 3 Funza_Cuarzo_Fino 12 Cuenco
74 J6 2 Funza_Cuarzo_Abundante NA Olla
74 B6 3 Mosquera_Rojo_Inciso 9 Olla
74 B2 3 Mosquera_Roca_Triturada 18 Cuenco
74 B7 3 Funza_Cuarzo_Abundante 10 Olla
74 B7 3 Funza_Cuarzo_Abundante 12 Olla
74 B7 3 Funza_Cuarzo_Abundante 15 Olla
74 B7 3 Funza_Cuarzo_Abundante NA Olla
74 B7 3 Mosquera_Rojo_Inciso NA Cuenco
74 B3 2 Funza_Cuarzo_Abundante 8 Olla
74 I1 2 Funza_Cuarzo_Abundante 32 Cuenco
74 I1 2 Funza_Cuarzo_Abundante 32 Cuenco
74 I5 2 Funza_Cuarzo_Abundante 18 Cuenco
74 I1 15 Funza_Cuarzo_Abundante 28 Cuenco
74 I1 15 Funza_Cuarzo_Abundante 28 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 20 Olla
74 F6 15 Funza_Cuarzo_Abundante 14 Olla
74 F6 15 Mosquera_Roca_Triturada 22 Olla
74 A8 2 Funza_Cuarzo_Abundante 10 Olla
74 A4 2 Roca_Triturada 16 Olla
74 I5 2 Mosquera_Roca_Triturada 36 Olla
74 I1 15 Funza_Cuarzo_Abundante 10 Jarra
74 I1 2 Funza_Cuarzo_Abundante 26 Olla
74 I1 2 Funza_Cuarzo_Abundante 22 Olla
74 D7 3 Mosquera_Rojo_Inciso 22 Cuenco
74 D7 3 Mosquera_Roca_Triturada 20 Cuenco
74 D7 2 Funza_Cuarzo_Abundante 44 Olla
74 D7 2 Mosquera_Roca_Triturada 26 Olla
74 D7 15 Mosquera_Roca_Triturada 24 Olla
74 C5 3 Mosquera_Roca_Triturada 40 Cuenco
74 C5 3 Mosquera_Rojo_Inciso 24 Cuenco
74 C5 3 Mosquera_Rojo_Inciso 42 Cuenco
74 A1 2 Mosquera_Rojo_Inciso 24 Olla
74 A1 2 Funza_Cuarzo_Abundante 12 Olla
74 F6 3 Funza_Cuarzo_Abundante 22 Cuenco
74 F6 2 Funza_Cuarzo_Abundante 20 Olla
75 G2 3 Desgrasante_Gris 14 Olla
75 H2 3 Mosquera_Roca_Triturada 16 Olla
75 D2 3 Funza_Cuarzo_Abundante NA Cuenco
75 D2 3 Mosquera_Rojo_Inciso 10 Olla
75 J2 3 Funza_Cuarzo_Abundante 18 Olla
75 F2 3 Desgrasante_Gris 13 Olla
75 F2 3 Desgrasante_Gris NA Olla
75 F2 2 Funza_Cuarzo_Abundante 14 Olla
75 F2 2 Funza_Cuarzo_Abundante NA Olla
75 E8 3 Funza_Cuarzo_Abundante 17 Olla
75 E4 2 Funza_Cuarzo_Abundante NA Olla
75 E4 2 Funza_Cuarzo_Abundante 12 Olla
75 B6 2 Guatavita_Desgrasante_Tiesto NA Olla
75 B6 2 Funza_Cuarzo_Abundante 10 Olla
75 A8 3 Desgrasante_Gris NA Olla
75 A8 3 Funza_Cuarzo_Abundante 10 Olla
75 A8 3 Funza_Cuarzo_Abundante 14 Olla
75 A8 3 Funza_Cuarzo_Abundante 11 Olla
75 A4 3 Zipaquira_Rojo_Sobre_Crema 26 Cuenco
75 A4 2 Funza_Cuarzo_Abundante 9 Olla
75 J3 2 Funza_Cuarzo_Abundante 10 Olla
75 J3 2 Funza_Cuarzo_Abundante NA Olla
75 J3 2 Mosquera_Roca_Triturada 15 Olla
75 I1 3 Desgrasante_Gris 11 Cuenco
75 I1 3 Funza_Cuarzo_Abundante 11 Olla
75 H3 2 Funza_Cuarzo_Abundante NA Olla
75 H3 2 Funza_Cuarzo_Abundante NA Olla
75 F3 2 Funza_Cuarzo_Abundante 20 Olla
75 E1 3 Funza_Cuarzo_Abundante 15 Olla
75 D3 3 Funza_Cuarzo_Abundante 19 Cuenco
75 D3 3 Funza_Cuarzo_Abundante 24 Cuenco
75 D3 3 Funza_Cuarzo_Abundante NA Cuenco
75 D3 3 Funza_Cuarzo_Abundante 8 Cuenco
75 D3 2 Funza_Cuarzo_Abundante NA Olla
75 C5 2 Guatavita_Desgrasante_Tiesto 6 Mucura
75 C5 2 Desgrasante_Gris 10 Olla
75 C5 2 Funza_Cuarzo_Abundante NA Olla
75 C5 2 Funza_Cuarzo_Abundante NA Olla
75 A1 2 Funza_Cuarzo_Abundante 12 Olla
75 G2 2 Desgrasante_Gris 12 Olla
75 G2 2 Desgrasante_Gris 7 Olla
75 G2 2 Funza_Cuarzo_Abundante 14 Olla
75 G2 2 Funza_Cuarzo_Abundante 15 Olla
75 C5 15 Funza_Cuarzo_Abundante 35 Cuenco
75 C4 2 Mosquera_Roca_Triturada 13 Cuenco
75 D2 2 Mosquera_Roca_Triturada 21 Cuenco
75 H6 2 Funza_Cuarzo_Abundante NA Cuenco
75 C4 2 Funza_Cuarzo_Abundante 19 Cuenco
75 I4 2 Mosquera_Rojo_Inciso 22 Cuenco
75 B6 2 Funza_Cuarzo_Abundante NA Cuenco
75 J3 2 Mosquera_Rojo_Inciso 16 Cuenco
75 I5 2 Funza_Cuarzo_Abundante 18 Cuenco
75 F3 2 Funza_Cuarzo_Abundante NA Cuenco
75 D3 2 Funza_Cuarzo_Abundante 15 Cuenco
75 G2 2 Funza_Cuarzo_Abundante 19 Cuenco
75 G2 2 Mosquera_Roca_Triturada 20 Cuenco
75 B6 2 Guatavita_Desgrasante_Tiesto 14 Copa
75 H6 2 Guatavita_Desgrasante_Tiesto NA Copa
75 J2 2 Mosquera_Roca_Triturada 15 Cuenco
75 J2 2 Mosquera_Roca_Triturada 24 Cuenco
75 J3 2 Mosquera_Roca_Triturada 17 Cuenco
76 J3 5 Mosquera_Roca_Triturada 12 Olla
76 J3 5 Mosquera_Roca_Triturada 20 Cuenco
76 J3 5 Mosquera_Roca_Triturada 10 Cuenco
76 F4 15 Mosquera_Roca_Triturada 8 Olla
76 F7 3 Desgrasante_Gris 40 Cuenco
76 F7 3 Funza_Cuarzo_Abundante 22 Cuenco
76 E1 2 Desgrasante_Gris NA Olla
76 D3 3 Funza_Cuarzo_Abundante 20 Cuenco
76 D3 3 Funza_Cuarzo_Abundante 18 Olla
76 D3 3 Funza_Cuarzo_Abundante 12 Olla
76 C1 2 Funza_Cuarzo_Abundante NA Olla
76 C1 2 Mosquera_Rojo_Inciso 18 Olla
76 H7 3 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
76 H7 3 Zipaquira_Rojo_Sobre_Crema 16 Cuenco
76 H7 3 Mosquera_Rojo_Inciso 28 Cuenco
76 H3 15 Funza_Cuarzo_Abundante 10 Olla
76 H3 15 Mosquera_Rojo_Inciso 14 Olla
76 H3 3 Zipaquira_Rojo_Sobre_Crema 28 Cuenco
76 H3 3 Funza_Cuarzo_Abundante 16 Olla
76 H3 3 Mosquera_Rojo_Inciso 24 Cuenco
76 H3 3 Mosquera_Rojo_Inciso 20 Cuenco
76 H3 2 Funza_Cuarzo_Abundante 20 Cuenco
76 J3 6 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
76 J3 6 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
76 J3 15 Funza_Cuarzo_Abundante 28 Olla
76 J3 2 Funza_Cuarzo_Abundante 22 Cuenco
76 J7 3 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
76 J7 3 Zipaquira_Rojo_Sobre_Crema 32 Cuenco
76 J7 3 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
76 J7 3 Zipaquira_Rojo_Sobre_Crema 30 Cuenco
76 J7 3 Desgrasante_Gris 32 Cuenco
76 J3 5 Zipaquira_Rojo_Sobre_Crema 12 Cuenco
76 J3 5 Zipaquira_Rojo_Sobre_Crema 30 Cuenco
76 J3 5 Zipaquira_Rojo_Sobre_Crema 38 Cuenco
76 J3 5 Mosquera_Rojo_Inciso NA Cuenco
76 J3 5 Mosquera_Roca_Triturada 18 Cuenco
76 J3 5 Mosquera_Roca_Triturada NA Olla
76 I1 3 Mosquera_Roca_Triturada 20 Cuenco
76 I1 3 Mosquera_Roca_Triturada 32 Cuenco
76 I1 3 Mosquera_Roca_Triturada 18 Cuenco
76 I1 3 Zipaquira_Desgrasante_Tiesto 24 Cuenco
76 I5 6 Mosquera_Roca_Triturada 22 Cuenco
76 I5 6 Mosquera_Roca_Triturada 28 Cuenco
76 I5 5 Mosquera_Roca_Triturada 12 Cuenco
76 I5 5 Mosquera_Roca_Triturada 22 Cuenco
76 I5 15 Mosquera_Roca_Triturada 16 Olla
76 I5 3 Desgrasante_Gris 24 Cuenco
76 I5 3 Desgrasante_Gris NA Olla
76 I5 2 Desgrasante_Gris 34 Cuenco
76 I5 2 Funza_Cuarzo_Abundante NA Cuenco
76 I5 2 Funza_Cuarzo_Abundante NA Olla
76 A1 3 Desgrasante_Gris 20 Cuenco
76 A1 3 Funza_Cuarzo_Abundante 12 Cuenco
76 A1 3 Funza_Cuarzo_Abundante 18 Olla
76 A1 3 Mosquera_Roca_Triturada 26 Cuenco
76 A1 3 Mosquera_Roca_Triturada 26 Cuenco
76 A1 3 Mosquera_Roca_Triturada 20 Olla
76 G1 3 Funza_Cuarzo_Abundante NA Olla
76 G1 3 Funza_Cuarzo_Abundante NA Olla
76 G5 2 Desgrasante_Gris NA Olla
76 G5 2 Funza_Cuarzo_Abundante 20 Olla
76 B3 3 Funza_Cuarzo_Abundante 52 Cuenco
76 B3 3 Mosquera_Rojo_Inciso 22 Olla
76 B3 2 Mosquera_Roca_Triturada 36 Cuenco
76 I1 2 Funza_Cuarzo_Abundante 14 Olla
76 F4 15 Funza_Cuarzo_Abundante 18 Cuenco
76 H3 15 Mosquera_Rojo_Inciso 18 Cuenco
76 H3 15 Mosquera_Rojo_Inciso 14 Cuenco
76 H3 15 Mosquera_Rojo_Inciso 22 Cuenco
76 H3 15 Mosquera_Roca_Triturada 22 Cuenco
76 I5 15 Mosquera_Roca_Triturada 18 Cuenco
76 I5 15 Mosquera_Roca_Triturada NA Cuenco
76 I5 15 Mosquera_Roca_Triturada NA Cuenco
76 I5 15 Mosquera_Roca_Triturada 20 Cuenco
76 I5 15 Mosquera_Roca_Triturada 18 Cuenco
76 I5 15 Mosquera_Roca_Triturada NA Cuenco
76 I5 15 Mosquera_Roca_Triturada 14 Cuenco
76 I5 15 Zipaquira_Rojo_Sobre_Crema 18 Cuenco
76 I5 15 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
76 I5 15 Zipaquira_Rojo_Sobre_Crema NA Cuenco
76 I5 15 Funza_Cuarzo_Abundante NA Cuenco
76 J3 15 Zipaquira_Rojo_Sobre_Crema 22 Cuenco
77 J7 5 Funza_Cuarzo_Abundante NA Olla
77 J7 5 Funza_Cuarzo_Abundante 12 Olla
77 J7 2 Funza_Cuarzo_Abundante 38 Cuenco
77 J7 2 Funza_Cuarzo_Abundante 8 Jarra
77 J7 2 Funza_Cuarzo_Abundante NA Cuenco
77 J7 2 Funza_Cuarzo_Abundante NA Cuenco
77 J7 2 Mosquera_Roca_Triturada 22 Cuenco
77 J7 2 Mosquera_Roca_Triturada NA Cuenco
77 J7 2 Mosquera_Roca_Triturada 16 Cuenco
77 J7 5 NA 12 Cuenco
77 J7 5 Mosquera_Roca_Triturada 10 Cuenco
77 J7 2 Funza_Cuarzo_Abundante 12 Olla
77 J7 2 Funza_Cuarzo_Abundante NA Olla
77 J7 2 Funza_Cuarzo_Abundante 10 Olla
77 J7 2 Zipaquira_Rojo_Sobre_Crema 26 Cuenco
77 A5 15 Funza_Cuarzo_Abundante 24 Cuenco
77 C5 3 Desgrasante_Gris NA Olla
77 C5 3 Desgrasante_Gris NA Cuenco
77 C5 3 Funza_Cuarzo_Abundante NA Cuenco
77 C1 2 Zipaquira_Rojo_Sobre_Crema NA Olla
77 C1 2 Zipaquira_Rojo_Sobre_Crema NA Cuenco
77 C1 2 Funza_Cuarzo_Abundante NA Cuenco
77 J7 2 Funza_Cuarzo_Abundante NA Olla
77 J7 2 Funza_Cuarzo_Abundante 12 Olla
77 J7 2 Funza_Cuarzo_Abundante 38 Cuenco
77 J7 2 Funza_Cuarzo_Abundante 8 Jarra
77 J7 2 Funza_Cuarzo_Abundante NA Cuenco
77 J7 2 Funza_Cuarzo_Abundante NA Cuenco
77 J7 2 Mosquera_Rojo_Inciso 22 Cuenco
77 J7 2 Mosquera_Roca_Triturada NA Cuenco
77 J7 2 Mosquera_Roca_Triturada 16 Cuenco
77 J7 5 Mosquera_Roca_Triturada 12 Cuenco
77 J7 5 Mosquera_Roca_Triturada 10 Cuenco
77 J7 2 Funza_Cuarzo_Abundante 12 Olla
77 J7 2 Funza_Cuarzo_Abundante NA Olla
77 J7 2 Funza_Cuarzo_Abundante 10 Olla
77 J7 2 Zipaquira_Rojo_Sobre_Crema 26 Cuenco
77 H7 15 Desgrasante_Gris 36 Olla
77 H7 15 Funza_Cuarzo_Abundante 12 Olla
77 H7 15 Funza_Cuarzo_Abundante 20 Olla
77 H7 15 Funza_Cuarzo_Abundante 22 Olla
77 H7 15 Mosquera_Roca_Triturada 22 Olla
77 H7 15 Mosquera_Roca_Triturada 22 Olla
77 H7 3 Funza_Cuarzo_Abundante 18 Olla
77 H7 3 Desgrasante_Gris 16 Olla
77 H7 3 Funza_Cuarzo_Abundante 16 Olla
77 H7 3 Funza_Cuarzo_Abundante NA Olla
77 H7 2 Desgrasante_Gris 10 Olla
77 A5 15 Funza_Cuarzo_Abundante 16 Olla
77 A5 15 Funza_Cuarzo_Abundante 24 Indeterminado
77 A1 2 Zipaquira_Rojo_Sobre_Crema 28 Olla
77 A1 2 Zipaquira_Rojo_Sobre_Crema 22 Olla
77 H7 2 Funza_Cuarzo_Abundante 24 Olla
77 H3 6 Mosquera_Roca_Triturada 16 Olla
77 H3 6 Mosquera_Roca_Triturada 24 Olla
77 H3 6 Mosquera_Roca_Triturada 32 Olla
77 H3 6 Zipaquira_Rojo_Sobre_Crema 12 Cuenco
77 H3 6 Funza_Cuarzo_Abundante 24 Olla
77 H3 6 Funza_Cuarzo_Abundante NA Olla
77 H3 15 Funza_Cuarzo_Abundante 26 Olla
77 H3 15 Funza_Cuarzo_Abundante 52 Olla
77 H3 15 Mosquera_Roca_Triturada 30 Indeterminado
77 H3 3 Funza_Cuarzo_Abundante 12 Olla
77 H3 2 Funza_Cuarzo_Abundante 16 Olla
77 H3 2 Funza_Cuarzo_Abundante 16 Olla
77 F7 6 Mosquera_Roca_Triturada 28 Olla
77 F7 6 Mosquera_Roca_Triturada 18 Olla
77 F7 3 Desgrasante_Gris 22 Olla
77 F7 3 Funza_Cuarzo_Abundante 40 Olla
77 F7 3 Funza_Cuarzo_Abundante NA Olla
77 F7 2 Roca_Triturada 18 Olla
77 F3 3 Mosquera_Roca_Triturada 24 Indeterminado
77 F3 3 Funza_Cuarzo_Abundante 40 Olla
77 F3 3 Mosquera_Roca_Triturada 30 Olla
77 F3 3 Mosquera_Roca_Triturada 22 Olla
77 F3 2 Funza_Cuarzo_Abundante 24 Olla
77 F3 2 Funza_Cuarzo_Abundante 24 Olla
77 F3 2 Mosquera_Roca_Triturada 16 Indeterminado
77 F3 2 Mosquera_Roca_Triturada 26 Olla
77 A5 6 Funza_Cuarzo_Abundante 24 Olla
77 A5 6 Mosquera_Roca_Triturada 24 Indeterminado
77 A5 5 Mosquera_Roca_Triturada 24 Olla
77 A5 15 Zipaquira_Rojo_Sobre_Crema 44 Olla
77 A5 15 Zipaquira_Rojo_Sobre_Crema 26 Olla
77 A5 15 Zipaquira_Rojo_Sobre_Crema 30 Olla
77 A5 15 Zipaquira_Rojo_Sobre_Crema 22 Olla
77 A5 15 Desgrasante_Gris 24 Indeterminado
77 A5 15 Funza_Cuarzo_Abundante 14 Indeterminado
77 A5 15 Mosquera_Rojo_Inciso 22 Indeterminado
77 A5 15 Mosquera_Rojo_Inciso 18 Olla
77 A5 15 Mosquera_Roca_Triturada 16 Olla
77 A5 15 Mosquera_Roca_Triturada 16 Olla
77 A5 3 Desgrasante_Gris 8 Olla
77 G1 3 Mosquera_Roca_Triturada 8 Cuenco
77 G1 3 Mosquera_Roca_Triturada 12 Cuenco
77 G1 3 Mosquera_Roca_Triturada 18 Cuenco
77 G1 3 Mosquera_Roca_Triturada 14 Cuenco
77 G1 3 Mosquera_Rojo_Inciso 18 Cuenco
77 G1 3 Funza_Cuarzo_Abundante 14 Cuenco
77 G1 3 Desgrasante_Gris 14 Cuenco
